client_name,client_version_from,client_version_to,release_order,num_commits,insertions,deletions,lines,files,self_driven_sdr
angular-route,1.3.18,1.3.19,28,82,2580,1130,3710,170,FALSE
angular-route,1.3.19,1.3.20,29,65,4164,1459,5623,128,FALSE
angular-route,1.4.0-beta.0,1.4.0-beta.1,31,30,405,102,507,41,FALSE
angular-route,1.4.0-beta.1,1.4.0-beta.2,32,22,484,253,737,40,FALSE
angular-route,1.4.0-beta.2,1.4.0-beta.3,33,45,4716,1099,5815,119,FALSE
angular-route,1.4.0-beta.3,1.4.0-beta.4,34,12,310,30,340,20,FALSE
angular-route,1.4.0-beta.4,1.4.0-beta.5,35,50,15971,3956,19927,73,FALSE
angular-route,1.4.0-beta.5,1.4.0-beta.6,36,78,14819,3025,17844,1611,FALSE
angular-route,1.4.0-beta.6,1.4.0-rc.0,37,61,17140,10853,27993,159,FALSE
angular-route,1.4.0-rc.0,1.4.0-rc.1,38,34,1986,484,2470,91,FALSE
angular-route,1.4.0-rc.1,1.4.0-rc.2,39,57,1524,379,1903,97,FALSE
angular-route,1.4.0-rc.2,1.4.0,40,21,2840,2065,4905,43,FALSE
angular-route,1.4.0,1.4.1,41,70,2123,903,3026,96,FALSE
angular-route,1.4.1,1.4.2,42,35,832,623,1455,60,FALSE
angular-route,1.4.2,1.4.3,43,15,271,22,293,20,FALSE
angular-route,1.4.3,1.4.4,44,86,5627,5745,11372,662,FALSE
angular-route,1.4.4,1.4.5,45,26,1300,683,1983,70,FALSE
angular-route,1.4.5,1.4.6,46,65,1660,543,2203,113,FALSE
angular-route,1.4.6,1.4.7,47,64,4162,1457,5619,127,FALSE
angular-route,1.4.7,1.4.8,48,117,13248,2110,15358,182,FALSE
angular-route,1.4.8,1.4.9,49,178,20362,4377,24739,1070,FALSE
angular-route,1.4.9,1.4.10,50,177,17239,15535,32774,1094,FALSE
angular-route,1.4.10,1.4.11,51,209,142640,26689,169329,1035,FALSE
angular-route,1.4.11,1.4.12,52,72,9239,6360,15599,116,FALSE
angular-route,1.4.12,1.4.13,53,240,38227,31513,69740,1109,FALSE
angular-route,1.4.13,1.4.14,54,3,66,37,103,7,TRUE
angular-route,1.5.0-beta.0,1.5.0-beta.2,56,174,16908,3305,20213,294,FALSE
angular-route,1.5.0-beta.2,1.5.0-rc.0,57,65,12306,845,13151,821,FALSE
angular-route,1.5.0-rc.0,1.5.0-rc.1,58,94,7439,3591,11030,227,FALSE
angular-route,1.5.0-rc.1,1.5.0-rc.2,59,61,3777,1638,5415,799,FALSE
angular-route,1.5.0-rc.2,1.5.0,60,32,1644,618,2262,48,FALSE
angular-route,1.5.0,1.5.1,61,100,12516,13406,25922,256,FALSE
angular-route,1.5.1,1.5.2,62,18,335,112,447,47,FALSE
angular-route,1.5.2,1.5.3,63,22,1421,533,1954,74,FALSE
angular-route,1.5.3,1.5.5,64,77,108456,8701,117157,257,FALSE
angular-route,1.5.5,1.5.6,65,103,32938,17423,50361,688,FALSE
angular-route,1.5.6,1.5.7,66,70,8974,6354,15328,112,FALSE
angular-route,1.5.7,1.5.8,67,85,9208,6676,15884,207,FALSE
angular-route,1.5.8,1.5.9,68,261,41999,30338,72337,1218,FALSE
angular-route,1.5.9,1.5.10,69,63,10646,27961,38607,162,FALSE
angular-route,1.5.10,1.5.11,70,33,1676,679,2355,67,FALSE
angular-route,1.6.0-rc.0,1.6.0-rc.1,72,56,7272,3792,11064,205,FALSE
angular-route,1.6.0-rc.1,1.6.0-rc.2,73,15,1520,1128,2648,43,FALSE
angular-route,1.6.0-rc.2,1.6.0,74,38,8867,27083,35950,129,FALSE
angular-route,1.6.0,1.6.1,75,33,2136,1031,3167,46,FALSE
angular-route,1.6.1,1.6.2,76,62,3555,2033,5588,313,FALSE
angular-route,1.6.2,1.6.3,77,40,1603,838,2441,95,FALSE
angular-route,1.6.3,1.6.4,78,41,6567,7520,14087,74,FALSE
angular-ui-router,0.2.7,0.2.8,1,42,144466,6534,151000,166,FALSE
angular-ui-router,0.2.8,0.2.10,2,43,17801,32420,50221,218,FALSE
angular-ui-router,0.2.10,0.2.11,3,203,45073,7881,52954,421,FALSE
angular-ui-router,0.2.11,0.2.13,4,88,64033,2631,66664,209,FALSE
angular-ui-router,0.2.13,0.2.14,5,47,1529,657,2186,89,FALSE
angular-ui-router,0.2.14,0.2.15,6,22,743,414,1157,54,FALSE
angular-ui-router,0.2.15,0.2.16,7,481,116102,153198,269300,2041,FALSE
angular-ui-router,0.2.16,0.2.17,8,2,49,12,61,9,FALSE
angular-ui-router,0.2.17,0.2.18,9,40,38589,480,39069,76,FALSE
angular-ui-router,0.2.18,0.3.0,10,119,46314,159358,205672,808,FALSE
angular-ui-router,0.3.0,0.3.1,11,5,409,287,696,13,FALSE
angular-ui-router,0.3.1,0.3.2,12,195,10453,29379,39832,1073,FALSE
angular-ui-router,0.3.2,0.4.0,13,72,48883,2252,51135,233,FALSE
angular-ui-router,0.4.0,0.4.1,14,1,12,12,24,1,TRUE
angular-ui-router,0.4.1,0.4.2,15,1,12,12,24,1,TRUE
angular-ui-router,1.0.0-alpha.1,1.0.0-alpha.2,17,17,1795,445,2240,88,FALSE
angular-ui-router,1.0.0-alpha.2,1.0.0-alpha.3,18,1,2,2,4,2,TRUE
angular-ui-router,1.0.0-alpha.3,1.0.0-alpha.4,19,5,136,60,196,16,FALSE
angular-ui-router,1.0.0-alpha.4,1.0.0-alpha.5,20,26,1443,1215,2658,103,FALSE
angular-ui-router,1.0.0-alpha.5,1.0.0-beta.1,21,47,4433,3426,7859,386,FALSE
angular-ui-router,1.0.0-beta.1,1.0.0-beta.2,22,77,3807,2240,6047,253,FALSE
angular-ui-router,1.0.0-beta.2,1.0.0-beta.3,23,30,1088,7100,8188,102,FALSE
angular-ui-router,1.0.0-beta.3,1.0.0-rc.1,24,110,50122,19002,69124,558,FALSE
angular-ui-router,1.0.0-rc.1,1.0.0,25,48,2598,1320,3918,139,FALSE
angular-ui-router,1.0.0,1.0.3,26,10,186,97,283,16,FALSE
ape-formatting,1.0.0,1.0.1,1,2,23,18,41,6,FALSE
ape-formatting,1.0.1,1.0.2,2,1,4,4,8,1,TRUE
archiver,0.1.0,0.1.1,1,6,350,295,645,13,FALSE
archiver,0.1.1,0.2.0,2,7,1073,291,1364,25,FALSE
archiver,0.2.0,0.2.1,3,8,276,154,430,24,FALSE
archiver,0.2.1,0.2.2,4,4,123,32,155,10,FALSE
archiver,0.2.2,0.3.0,5,21,671,529,1200,67,FALSE
archiver,0.3.0,0.4.0,6,45,1565,1402,2967,118,FALSE
archiver,0.4.0,0.4.1,7,4,28,16,44,8,FALSE
archiver,0.4.1,0.4.2,8,10,148,72,220,20,FALSE
archiver,0.4.2,0.4.3,9,11,56,31,87,15,FALSE
archiver,0.4.3,0.4.4,10,15,896,483,1379,34,FALSE
archiver,0.4.4,0.4.5,11,4,114,14,128,8,FALSE
archiver,0.4.5,0.4.6,12,8,856,495,1351,26,FALSE
archiver,0.4.6,0.4.7,13,11,94,78,172,17,FALSE
archiver,0.4.7,0.4.8,14,3,12,8,20,5,TRUE
archiver,0.4.8,0.4.9,15,15,203,214,417,23,FALSE
archiver,0.4.9,0.4.10,16,10,649,58,707,23,FALSE
archiver,0.4.10,0.5.0-alpha,17,46,1187,624,1811,99,FALSE
archiver,0.5.0-alpha,0.5.0,18,20,217,1678,1895,57,FALSE
archiver,0.5.0,0.5.1,19,2,12,11,23,4,FALSE
archiver,0.5.1,0.5.2,20,3,11,5,16,5,FALSE
archiver,0.5.2,0.6.0,21,15,111,142,253,27,FALSE
archiver,0.6.0,0.6.1,22,6,9,20,29,7,FALSE
archiver,0.6.1,0.7.0,23,7,51,14,65,12,FALSE
archiver,0.7.0,0.7.1,24,13,82,40,122,15,FALSE
archiver,0.7.1,0.8.0,25,9,194,209,403,28,FALSE
archiver,0.8.0,0.8.1,26,2,18,10,28,5,TRUE
archiver,0.8.1,0.9.0,27,21,204,1013,1217,51,FALSE
archiver,0.9.0,0.9.1,28,3,7,75,82,6,FALSE
archiver,0.9.1,0.10.0-alpha,29,16,159,226,385,19,FALSE
archiver,0.10.0-alpha,0.10.0,30,1,2,2,4,2,FALSE
archiver,0.10.0,0.10.1,31,3,5,5,10,5,FALSE
archiver,0.10.1,0.11.0-alpha,32,23,469,334,803,37,FALSE
archiver,0.11.0-alpha,0.11.0,33,8,15,8,23,8,FALSE
archiver,0.11.0,0.12.0,34,17,309,126,435,23,FALSE
archiver,0.12.0,0.13.0,35,14,152,67,219,19,FALSE
archiver,0.13.0,0.13.1,36,24,273,92,365,36,FALSE
archiver,0.13.1,0.14.0,37,11,159,26,185,16,FALSE
archiver,0.14.0,0.14.1,38,10,77,20,97,15,TRUE
archiver,0.14.1,0.14.2,39,2,12,18,30,4,TRUE
archiver,0.14.2,0.14.3,40,10,168,142,310,20,FALSE
archiver,0.14.3,0.14.4,41,6,13,22,35,9,FALSE
archiver,0.14.4,0.15.0-1,42,12,231,127,358,23,FALSE
archiver,0.15.0-1,0.15.0,43,5,45,34,79,9,FALSE
archiver,0.15.0,0.15.1,44,3,13,6,19,5,FALSE
archiver,0.15.1,0.16.0,45,2,6,6,12,3,FALSE
archiver,0.16.0,0.17.0,46,5,11,13,24,7,FALSE
archiver,0.17.0,0.18.0,47,5,148,14,162,10,FALSE
archiver,0.18.0,0.19.0,48,2,12,12,24,5,TRUE
archiver,0.19.0,0.20.0,49,11,30,509,539,23,FALSE
archiver,0.20.0,0.21.0,50,19,706,453,1159,41,FALSE
archiver,0.21.0,1.0.0,51,25,177,91,268,36,FALSE
archiver,1.0.0,1.0.1,52,4,14,4,18,6,FALSE
archiver,1.0.1,1.1.0,53,18,120,56,176,23,FALSE
archiver,1.1.0,1.2.0,54,2,18,2,20,4,FALSE
archiver,1.2.0,1.3.0,55,10,131,67,198,15,FALSE
babel-eslint,1.0.0,1.0.1,1,1,1,1,2,1,TRUE
babel-eslint,1.0.1,1.0.2,2,1,1,1,2,1,TRUE
babel-eslint,1.0.2,1.0.3,3,1,1,1,2,1,TRUE
babel-eslint,1.0.3,1.0.4,4,3,210,2,212,8,TRUE
babel-eslint,1.0.4,1.0.6,5,4,30,4,34,7,TRUE
babel-eslint,1.0.6,1.0.7,6,3,36,17,53,3,TRUE
babel-eslint,1.0.7,1.0.8,7,4,28,6,34,4,TRUE
babel-eslint,1.0.8,1.0.9,8,4,9,15,24,3,TRUE
babel-eslint,1.0.9,1.0.10,9,1,5,2,7,2,TRUE
babel-eslint,1.0.10,1.0.11,10,4,20,14,34,8,TRUE
babel-eslint,1.0.11,1.0.12,11,1,6,2,8,2,TRUE
babel-eslint,1.0.12,1.0.13,12,9,117,13,130,10,FALSE
babel-eslint,1.0.13,1.0.14,13,10,746,62,808,22,FALSE
babel-eslint,1.0.14,2.0.0,14,11,200,88,288,18,FALSE
babel-eslint,2.0.0,2.0.2,15,8,20,11,31,8,FALSE
babel-eslint,2.0.2,3.0.0,16,5,67,130,197,11,FALSE
babel-eslint,3.0.0,3.0.1,17,1,17,1,18,3,TRUE
babel-eslint,3.0.1,3.1.0,18,4,208,67,275,6,FALSE
babel-eslint,3.1.0,3.1.1,19,3,9,1,10,3,TRUE
babel-eslint,3.1.1,3.1.3,20,11,496,48,544,22,FALSE
babel-eslint,3.1.3,3.1.4,21,4,32,1,33,6,FALSE
babel-eslint,3.1.4,3.1.5,22,4,29,2,31,5,TRUE
babel-eslint,3.1.5,3.1.6,23,5,259,3,262,7,FALSE
babel-eslint,3.1.6,3.1.7,24,2,2,3,5,2,TRUE
babel-eslint,3.1.7,3.1.8,25,3,59,11,70,5,FALSE
babel-eslint,3.1.8,3.1.9,26,3,29,27,56,3,FALSE
babel-eslint,3.1.9,3.1.10,27,12,2123,269,2392,25,FALSE
babel-eslint,3.1.10,3.1.11,28,8,255,59,314,14,FALSE
babel-eslint,3.1.11,3.1.12,29,2,3,3,6,3,FALSE
babel-eslint,3.1.12,3.1.13,30,3,27,5,32,5,TRUE
babel-eslint,3.1.13,3.1.14,31,5,101,51,152,12,FALSE
babel-eslint,3.1.14,3.1.15,32,7,242,100,342,18,FALSE
babel-eslint,3.1.15,3.1.16,33,6,64,31,95,10,FALSE
babel-eslint,3.1.16,3.1.17,34,3,8,2,10,4,TRUE
babel-eslint,3.1.17,3.1.18,35,6,34,20,54,7,FALSE
babel-eslint,3.1.18,3.1.19,36,2,9,2,11,2,FALSE
babel-eslint,3.1.19,3.1.20,37,3,115,29,144,5,FALSE
babel-eslint,3.1.20,3.1.21,38,6,41,8,49,10,FALSE
babel-eslint,3.1.21,3.1.22,39,2,19,3,22,4,TRUE
babel-eslint,3.1.22,3.1.23,40,3,11,7,18,5,TRUE
babel-eslint,3.1.23,3.1.24,41,5,18,7,25,6,FALSE
babel-eslint,3.1.24,3.1.25,42,2,29,2,31,3,TRUE
babel-eslint,3.1.25,3.1.26,43,3,11,4,15,3,TRUE
babel-eslint,3.1.26,3.1.27,44,3,25,3,28,5,FALSE
babel-eslint,3.1.27,3.1.28,45,8,101,5,106,11,FALSE
babel-eslint,3.1.28,3.1.29,46,2,7,7,14,2,TRUE
babel-eslint,3.1.29,3.1.30,47,2,5,4,9,2,TRUE
babel-eslint,4.0.0,4.0.1,49,2,3,1,4,2,FALSE
babel-eslint,4.0.1,4.0.2,50,2,3,1,4,2,TRUE
babel-eslint,4.0.2,4.0.3,51,2,7,7,14,2,TRUE
babel-eslint,4.0.3,4.0.4,52,2,5,4,9,2,TRUE
babel-eslint,4.0.4,4.0.5,53,3,9,2,11,3,TRUE
babel-eslint,4.0.5,4.0.6,54,9,81,53,134,13,FALSE
babel-eslint,4.0.6,4.0.7,55,2,1,6,7,2,TRUE
babel-eslint,4.0.7,4.0.8,56,3,23,1,24,5,TRUE
babel-eslint,4.0.8,4.0.9,57,4,10,25,35,4,TRUE
babel-eslint,4.0.9,4.0.10,58,2,2,5,7,2,TRUE
babel-eslint,4.0.10,4.1.0,59,8,45,647,692,16,FALSE
babel-eslint,4.1.0,4.1.1,60,3,29,13,42,7,FALSE
babel-eslint,4.1.1,4.1.2,61,5,32,6,38,5,FALSE
babel-eslint,4.1.2,4.1.3,62,3,42,18,60,4,FALSE
babel-eslint,4.1.3,4.1.4,63,5,69,16,85,7,FALSE
babel-eslint,4.1.4,4.1.5,64,3,17,5,22,7,FALSE
babel-eslint,4.1.5,4.1.6,65,9,94,46,140,9,FALSE
babel-eslint,4.1.6,4.1.7,66,30,915,391,1306,56,FALSE
babel-eslint,4.1.7,4.1.8,67,6,69,9,78,8,TRUE
babel-eslint,5.0.0-beta1,5.0.0-beta10,69,32,745,111,856,54,FALSE
babel-eslint,5.0.0-beta2,5.0.0-beta3,71,2,81,65,146,4,FALSE
babel-eslint,5.0.0-beta3,5.0.0-beta4,72,2,2,2,4,2,TRUE
babel-eslint,5.0.0-beta4,5.0.0-beta5,73,4,68,7,75,8,FALSE
babel-eslint,5.0.0-beta5,5.0.0-beta6,74,1,1,1,2,1,TRUE
babel-eslint,5.0.0-beta6,5.0.0-beta7,75,8,462,12,474,20,FALSE
babel-eslint,5.0.0-beta7,5.0.0-beta8,76,2,11,3,14,2,TRUE
babel-eslint,5.0.0-beta8,5.0.0-beta9,77,3,13,1,14,3,FALSE
babel-eslint,5.0.0-beta9,5.0.0,78,13,82,17,99,16,FALSE
babel-eslint,5.0.0,5.0.1,79,32,1390,339,1729,70,FALSE
babel-eslint,5.0.1,5.0.2,80,5,53,23,76,5,FALSE
babel-eslint,5.0.2,5.0.3,81,1,50,20,70,2,FALSE
babel-eslint,5.0.3,5.0.4,82,3,41,101,142,5,TRUE
babel-eslint,6.0.0-beta.1,6.0.0-beta.2,84,7,55,76,131,12,FALSE
babel-eslint,6.0.0-beta.2,6.0.0-beta.3,85,4,36,19,55,5,TRUE
babel-eslint,6.0.0-beta.3,6.0.0-beta.4,86,2,5,3,8,3,TRUE
babel-eslint,6.0.0-beta.4,6.0.0-beta.5,87,2,5,5,10,2,TRUE
babel-eslint,6.0.0-beta.5,6.0.0-beta.6,88,3,7,9,16,5,FALSE
babel-eslint,6.0.0-beta.6,6.0.0,89,1,1,1,2,1,FALSE
babel-eslint,6.0.0,6.0.1,90,5,102,42,144,6,FALSE
babel-eslint,6.0.1,6.0.2,91,3,41,101,142,5,TRUE
babel-eslint,6.0.2,6.0.3,92,4,105,27,132,5,FALSE
babel-eslint,6.0.3,6.0.4,93,4,33,4,37,6,FALSE
babel-eslint,6.0.4,6.0.5,94,8,65,9,74,11,FALSE
babel-eslint,6.0.5,6.1.0,95,2,22,3,25,4,FALSE
babel-eslint,6.1.0,6.1.1,96,5,44,16,60,6,FALSE
babel-eslint,6.1.1,6.1.2,97,2,57,8,65,3,TRUE
babel-eslint,6.1.2,7.0.0,98,22,756,798,1554,51,FALSE
babel-eslint,7.0.0,7.1.0,99,6,808,718,1526,16,FALSE
babel-eslint,7.1.0,7.1.1,100,5,12,7,19,7,FALSE
babel-eslint,7.1.1,7.2.0,101,17,1746,676,2422,40,FALSE
babel-eslint,7.2.0,7.2.1,102,6,115,56,171,9,FALSE
babel-eslint,7.2.1,7.2.2,103,14,321,287,608,34,FALSE
babel-eslint,7.2.2,7.2.3,104,2,22,7,29,5,FALSE
babel-plugin-transform-builtin-extend,1.0.0,1.1.0,1,2,6,4,10,2,TRUE
babel-plugin-transform-builtin-extend,1.1.0,1.1.1,2,3,3,3,6,3,FALSE
babel-plugin-transform-builtin-extend,1.1.1,1.1.2,3,1,1,1,2,1,TRUE
babel-plugin-transform-react-remove-prop-types,0.1.0,0.2.0,1,6,529,26,555,18,FALSE
babel-plugin-transform-react-remove-prop-types,0.2.0,0.2.1,2,2,6,1,7,2,TRUE
babel-plugin-transform-react-remove-prop-types,0.2.1,0.2.2,3,4,104,20,124,14,FALSE
